PredictionString,image_id
0 0.8641298413276672 375.087646484375 437.005859375 770.6697998046875 729.7467041015625 ,test/4261.jpg
0 0.9603819847106934 378.60626220703125 513.311767578125 579.3416748046875 597.33447265625 ,test/4262.jpg
1 0.8664616942405701 612.6658935546875 0.052978515625 1023.311279296875 236.91114807128906 0 0.47867855429649353 777.0179443359375 209.0709228515625 832.7886962890625 239.7430419921875 1 0.40924400091171265 553.3597412109375 261.593994140625 913.8662109375 731.7078857421875 1 0.3790651857852936 150.98321533203125 213.90879821777344 797.8049926757812 500.3177490234375 ,test/4263.jpg
1 0.9345959424972534 311.6236572265625 288.7584228515625 826.468994140625 861.310546875 1 0.41323524713516235 682.4761962890625 87.06890869140625 735.26220703125 168.3282012939453 ,test/4264.jpg
5 0.36676138639450073 283.105224609375 137.4940185546875 663.203125 813.8064575195312 3 0.31653472781181335 283.49542236328125 146.27154541015625 658.3831176757812 818.24658203125 ,test/4265.jpg
1 0.7594029903411865 355.0144958496094 422.5213623046875 686.2926025390625 535.2889404296875 1 0.59982830286026 362.27142333984375 0.03227996826171875 564.5430297851562 93.9618148803711 1 0.48277801275253296 366.12353515625 0.0 506.59527587890625 95.03019714355469 ,test/4266.jpg
1 0.805115282535553 4.545501708984375 833.1619873046875 451.3726501464844 1024.0 7 0.7471732497215271 761.025390625 489.3524169921875 1023.90380859375 1022.9591064453125 0 0.5170910358428955 600.826904296875 671.9140625 799.87109375 843.28515625 5 0.5156230330467224 552.18310546875 792.78955078125 856.6689453125 1023.706787109375 7 0.4459995627403259 181.29176330566406 195.37867736816406 609.31396484375 456.221435546875 4 0.3984559178352356 0.005672454833984375 816.02734375 44.07082748413086 960.361328125 0 0.3709986209869385 600.7713623046875 305.507568359375 698.8529052734375 385.31878662109375 4 0.3327542841434479 0.0 815.588623046875 45.249515533447266 1024.0 0 0.2718499004840851 438.1441345214844 221.0840606689453 608.3543701171875 335.13958740234375 ,test/4267.jpg
6 0.9751436710357666 511.1331787109375 270.21026611328125 747.6593017578125 576.3780517578125 6 0.9292673468589783 425.7023620605469 481.619140625 676.90673828125 794.15234375 7 0.9210479259490967 656.06298828125 422.1901550292969 966.7373046875 861.064453125 7 0.9077396988868713 0.0 641.9600830078125 311.76580810546875 1023.58203125 7 0.8464043140411377 259.9046630859375 1.1260986328125 551.1425170898438 639.2978515625 7 0.8263298273086548 194.67153930664062 336.4083251953125 460.8666076660156 790.6397705078125 0 0.5883926153182983 809.6344604492188 385.1835632324219 867.9223022460938 435.8966369628906 1 0.28452572226524353 851.7752685546875 0.41265869140625 1024.0 306.38177490234375 ,test/4268.jpg
3 0.9520661234855652 436.55419921875 164.4202880859375 605.96435546875 316.5467529296875 7 0.6559298634529114 371.0540466308594 273.2879638671875 771.1868896484375 880.651611328125 7 0.5773807764053345 606.6480712890625 285.82049560546875 1002.2747802734375 588.4671630859375 7 0.4785841703414917 383.5689697265625 278.06103515625 700.986328125 787.9532470703125 7 0.4565848410129547 232.0350341796875 311.098388671875 772.713134765625 871.8839111328125 7 0.40263891220092773 397.53045654296875 432.384765625 625.8638305664062 756.258544921875 1 0.2918832004070282 245.457275390625 277.1851806640625 787.810546875 867.66064453125 ,test/4269.jpg
1 0.867256224155426 150.4632568359375 255.22509765625 871.4808349609375 839.1209716796875 ,test/4270.jpg
9 0.6373471021652222 164.5426025390625 908.050537109375 970.0538330078125 1023.657958984375 9 0.4861850142478943 227.66375732421875 458.8072509765625 944.6820678710938 993.780029296875 ,test/4271.jpg
0 0.8851522207260132 120.25836181640625 191.911865234375 876.0574951171875 837.728271484375 ,test/4272.jpg
0 0.8118607401847839 416.71435546875 146.62881469726562 495.13250732421875 354.6626281738281 1 0.6256536841392517 393.11834716796875 413.706298828125 605.0006713867188 678.773193359375 5 0.5650287866592407 385.36895751953125 334.83087158203125 610.9699096679688 769.1340942382812 2 0.5077735185623169 591.9127197265625 454.5859375 757.0059814453125 749.156494140625 5 0.4295697808265686 384.226318359375 334.9985046386719 613.0938720703125 466.0696105957031 5 0.42666587233543396 592.1021728515625 454.0977783203125 756.4796142578125 750.20751953125 5 0.3705577552318573 598.1788330078125 376.7437438964844 759.517822265625 477.4587707519531 0 0.3322060704231262 415.01959228515625 153.32772827148438 521.7533569335938 369.4792175292969 0 0.2569233775138855 944.73095703125 818.86767578125 1024.0 935.516845703125 ,test/4273.jpg
7 0.7545818090438843 94.01641845703125 445.9209899902344 713.4959716796875 736.9578857421875 ,test/4274.jpg
9 0.4086758494377136 186.7659912109375 114.810546875 846.2720947265625 882.328857421875 0 0.2725438177585602 761.470458984375 704.3349609375 1023.044921875 961.5528564453125 ,test/4275.jpg
1 0.6551179885864258 146.78741455078125 262.841796875 801.3592529296875 704.3975830078125 0 0.48637524247169495 144.9271240234375 264.1256103515625 801.1854248046875 706.0178833007812 0 0.35216066241264343 167.4552001953125 83.59097290039062 228.6219482421875 217.03970336914062 ,test/4276.jpg
7 0.9344516396522522 450.8141174316406 629.6431884765625 645.6881103515625 903.3209228515625 7 0.8823125958442688 112.40338134765625 372.02337646484375 519.2742919921875 576.8927001953125 7 0.8701421618461609 152.0390167236328 207.60064697265625 388.51263427734375 434.68280029296875 7 0.8313853740692139 64.98748779296875 533.058837890625 522.011474609375 991.88232421875 7 0.808424711227417 0.0 321.26995849609375 287.3199157714844 567.8863525390625 6 0.8072803020477295 0.152252197265625 755.18603515625 160.30880737304688 965.027099609375 6 0.7680174708366394 573.1134033203125 301.6502685546875 1024.0 514.3935546875 7 0.7645695805549622 417.01422119140625 193.60369873046875 478.48406982421875 268.2520446777344 7 0.76136314868927 385.8855895996094 402.8082275390625 705.3792724609375 700.40869140625 7 0.6664454936981201 64.21493530273438 190.9404296875 222.24740600585938 282.8296813964844 6 0.652309238910675 779.485107421875 237.3172149658203 1022.834716796875 357.00421142578125 7 0.5695443749427795 0.0 234.2311248779297 165.8974609375 395.42913818359375 7 0.5341504812240601 348.1358642578125 257.95343017578125 539.000244140625 433.11444091796875 1 0.45692548155784607 747.277587890625 0.1817626953125 1024.0 323.2166748046875 6 0.4522961378097534 646.137451171875 209.3291015625 774.7158203125 325.51080322265625 7 0.4182380735874176 396.0941467285156 514.837158203125 705.9178466796875 699.850830078125 7 0.4119566082954407 464.4559631347656 212.7241973876953 672.0257568359375 361.28045654296875 1 0.39595478773117065 649.54345703125 446.44598388671875 1024.0 702.5714721679688 7 0.3805539906024933 535.0201416015625 513.0117797851562 706.0155029296875 700.2042846679688 7 0.2528383433818817 479.9735107421875 335.39520263671875 705.57177734375 516.9536743164062 7 0.2512011229991913 302.27508544921875 271.9033203125 366.60565185546875 356.0206298828125 ,test/4277.jpg
0 0.9385335445404053 701.306396484375 608.7410888671875 807.800048828125 712.4517822265625 1 0.8893204927444458 545.213623046875 518.6162109375 944.510498046875 957.81298828125 7 0.4495936930179596 126.87042236328125 121.63616943359375 421.36968994140625 514.73681640625 7 0.37017858028411865 150.9796142578125 106.9012451171875 512.2999267578125 989.0703125 ,test/4278.jpg
1 0.8564845323562622 402.5165710449219 450.97332763671875 692.054931640625 642.3091430664062 7 0.5383898019790649 402.59649658203125 451.09454345703125 691.5299682617188 642.7457885742188 3 0.32924604415893555 281.10968017578125 0.0 1004.4401245117188 410.483154296875 2 0.2524411976337433 293.4790344238281 0.0 1006.84375 417.9073486328125 ,test/4279.jpg
7 0.9259254932403564 437.66015625 381.26422119140625 682.7423095703125 582.34033203125 5 0.8328572511672974 0.165679931640625 712.3050537109375 130.84539794921875 805.3155517578125 1 0.7472048401832581 613.4927978515625 287.46014404296875 844.6641845703125 410.21588134765625 3 0.7426883578300476 341.5516357421875 555.9462890625 555.525146484375 704.6131591796875 5 0.6922609806060791 613.7745361328125 326.60247802734375 820.6148681640625 454.55975341796875 7 0.6161473989486694 527.8843994140625 546.5549926757812 609.6143798828125 694.6819458007812 7 0.5353477597236633 665.69970703125 426.09442138671875 966.90966796875 691.5451049804688 5 0.5217576026916504 131.3070068359375 891.7684326171875 894.3802490234375 1024.0 3 0.4793507754802704 29.14495849609375 571.3929443359375 371.41680908203125 768.9554443359375 7 0.4754861295223236 1.122314453125 332.12261962890625 187.54153442382812 411.65704345703125 7 0.42159155011177063 0.122589111328125 336.2512512207031 392.6065979003906 722.49462890625 7 0.4195663034915924 0.297943115234375 339.3267517089844 391.2394104003906 963.6654052734375 7 0.39415401220321655 863.9422607421875 480.86419677734375 926.5023193359375 508.55499267578125 2 0.3747634291648865 862.0919799804688 598.076904296875 912.8346557617188 656.046875 1 0.3743102550506592 756.46142578125 316.42010498046875 1024.0 480.32379150390625 7 0.3444696068763733 523.488037109375 483.2667236328125 813.1881103515625 706.1904296875 1 0.32363659143447876 757.021484375 326.21917724609375 1023.0382080078125 440.22332763671875 5 0.2856994867324829 769.044921875 519.9749755859375 887.222900390625 670.58837890625 7 0.2786235213279724 752.811279296875 537.499267578125 811.773193359375 609.4788818359375 5 0.2749674916267395 321.52947998046875 555.5479736328125 556.7460327148438 701.8623046875 7 0.27085965871810913 1.130767822265625 571.130859375 370.6993713378906 773.50537109375 7 0.26944348216056824 526.27880859375 449.8785400390625 727.340087890625 705.3316650390625 5 0.255138635635376 164.1522979736328 390.5469970703125 504.29827880859375 480.47076416015625 7 0.25456830859184265 664.5537109375 427.29937744140625 917.3875732421875 542.0030517578125 ,test/4280.jpg
1 0.8275724649429321 421.5226135253906 388.4112548828125 809.2996826171875 968.593505859375 0 0.7089170217514038 456.0074462890625 447.8763122558594 507.989990234375 622.9766845703125 1 0.6891452670097351 159.22821044921875 269.7621154785156 586.0470581054688 869.4822998046875 1 0.6017080545425415 570.6832885742188 386.3968811035156 722.6029663085938 824.1993408203125 0 0.5649288892745972 362.8271484375 394.956787109375 466.64129638671875 570.0577392578125 1 0.5261164307594299 147.34619140625 325.0917053222656 877.51953125 962.2159423828125 1 0.4917103350162506 573.816650390625 243.03875732421875 718.7860107421875 862.6162719726562 0 0.46855005621910095 829.8515625 1.18670654296875 1024.0 122.60635375976562 1 0.4554816782474518 152.60824584960938 275.54345703125 510.3869934082031 750.5263671875 1 0.3315022587776184 50.426513671875 261.0080261230469 651.066650390625 864.28759765625 1 0.3304900825023651 574.35009765625 250.7713623046875 702.6116943359375 717.7020263671875 ,test/4281.jpg
0 0.6911688446998596 304.69744873046875 113.2119140625 909.9425659179688 973.356689453125 0 0.3632819354534149 383.1908264160156 0.0 962.5225830078125 856.1971435546875 ,test/4282.jpg
4 0.93208247423172 446.41973876953125 400.41790771484375 508.72222900390625 562.6884765625 0 0.5706203579902649 419.43768310546875 98.02658081054688 541.4555053710938 272.43646240234375 ,test/4283.jpg
0 0.7541286945343018 318.43682861328125 463.7350158691406 782.9968872070312 641.1993408203125 0 0.42378923296928406 257.1553039550781 447.1904296875 790.81201171875 680.9658203125 ,test/4284.jpg
1 0.8034392595291138 235.5015869140625 175.29736328125 910.85400390625 870.4766845703125 7 0.6437633037567139 0.0 715.88623046875 237.0208740234375 1024.0 1 0.2565179467201233 248.46438598632812 789.1654052734375 357.0088195800781 959.8970947265625 0 0.2527160048484802 543.968017578125 454.5654296875 906.251953125 554.1814575195312 ,test/4285.jpg
0 0.8804582357406616 64.2440185546875 145.53717041015625 670.5726928710938 665.127685546875 ,test/4286.jpg
5 0.9152036309242249 475.3175354003906 300.322998046875 695.2003173828125 550.8130493164062 7 0.8465850353240967 759.2572021484375 327.3563232421875 974.2403564453125 856.650634765625 6 0.645467221736908 104.347900390625 55.198699951171875 387.68701171875 442.7471618652344 7 0.5650889873504639 768.700439453125 326.52288818359375 974.0869140625 710.6261596679688 6 0.5531546473503113 137.8973388671875 68.0587158203125 277.7666320800781 669.663818359375 6 0.5217300653457642 336.24578857421875 333.1622314453125 768.4723510742188 630.2341918945312 5 0.5074552893638611 862.0175170898438 332.2171325683594 941.8456420898438 405.4460144042969 6 0.47202959656715393 260.5068359375 352.1361083984375 400.8017578125 924.44482421875 7 0.4591805636882782 725.8677978515625 655.9605712890625 938.0589599609375 863.8651123046875 6 0.45743751525878906 171.04039001464844 238.68124389648438 401.7664794921875 928.2691650390625 6 0.4333283603191376 236.20809936523438 67.08056640625 367.8749084472656 643.6417236328125 6 0.40403667092323303 102.9463119506836 75.95217895507812 267.6318664550781 474.8742370605469 6 0.3511894941329956 152.92291259765625 58.73486328125 386.85552978515625 611.988037109375 6 0.3401707708835602 200.6743927001953 58.002197265625 388.21856689453125 524.4996337890625 6 0.32657548785209656 98.3590087890625 75.36907958984375 266.0455627441406 690.3229370117188 1 0.2869928479194641 862.9232177734375 330.4901123046875 972.9759521484375 403.972900390625 0 0.28245899081230164 276.0467224121094 318.4941711425781 764.8563232421875 946.114990234375 6 0.278650164604187 328.991943359375 556.2384643554688 763.12939453125 676.0950317382812 6 0.25195324420928955 329.0916442871094 455.252685546875 767.2606201171875 676.374267578125 ,test/4287.jpg
0 0.8693965077400208 817.3709716796875 132.47662353515625 959.5389404296875 335.99749755859375 1 0.504635214805603 127.6126708984375 416.173583984375 392.292236328125 773.58935546875 7 0.4259909987449646 127.69790649414062 416.52899169921875 391.9590148925781 774.0000610351562 7 0.27715352177619934 163.14694213867188 402.86822509765625 205.48165893554688 520.9578857421875 ,test/4288.jpg
2 0.9633978009223938 684.772216796875 478.0356750488281 864.0244140625 650.279296875 0 0.9537890553474426 659.27978515625 765.8126831054688 849.224853515625 856.0795288085938 0 0.9102018475532532 634.3033447265625 546.712646484375 759.8189697265625 766.7724609375 0 0.854509711265564 658.59375 140.32382202148438 848.279052734375 353.5130310058594 9 0.821936309337616 0.7593994140625 84.49798583984375 569.357177734375 696.3342895507812 6 0.3688218593597412 0.0 116.15753173828125 574.2579345703125 686.010986328125 ,test/4289.jpg
9 0.852821946144104 112.49847412109375 221.5235595703125 568.0047607421875 705.8037109375 9 0.7668874859809875 282.1429443359375 325.19952392578125 965.762939453125 724.5532836914062 ,test/4290.jpg
1 0.9351845383644104 255.57229614257812 326.6192626953125 476.3706359863281 637.7933959960938 1 0.8818762302398682 0.520111083984375 497.4542541503906 252.93853759765625 758.4635009765625 1 0.8811595439910889 480.3714904785156 208.99713134765625 665.9127197265625 551.3665771484375 1 0.8134225010871887 63.470306396484375 360.62091064453125 383.7489013671875 639.3240966796875 7 0.7918406128883362 138.59576416015625 64.73251342773438 514.5300903320312 420.4248046875 1 0.7043254375457764 0.0 694.636474609375 205.4622344970703 800.875244140625 1 0.6409027576446533 615.85107421875 191.56463623046875 910.8253173828125 500.51068115234375 7 0.6378451585769653 826.013671875 64.70559692382812 1024.0 304.6582946777344 1 0.6027253866195679 107.69384765625 159.2730712890625 1019.16015625 958.1649169921875 1 0.5902590751647949 0.085601806640625 698.12548828125 263.13128662109375 898.5103759765625 7 0.5264763832092285 0.0 785.6739501953125 308.48681640625 1024.0 1 0.5071244239807129 482.2018737792969 377.8289794921875 793.632568359375 589.8727416992188 1 0.39474859833717346 194.84478759765625 752.4860229492188 256.07220458984375 800.8429565429688 1 0.39068424701690674 741.66943359375 724.873046875 1024.0 1023.888671875 1 0.3898087441921234 0.0 245.8841552734375 747.15185546875 957.8541259765625 1 0.3694223463535309 902.24560546875 287.1381530761719 1024.0 806.6015625 1 0.36240455508232117 442.1531066894531 41.07745361328125 853.978271484375 603.9002075195312 1 0.34437668323516846 276.6390380859375 950.068359375 390.7109375 1023.992431640625 1 0.330759733915329 654.8485107421875 384.451904296875 785.7333984375 562.5474853515625 1 0.3272916078567505 833.567138671875 75.95263671875 1024.0 767.1929931640625 1 0.3042982220649719 105.88040161132812 404.4930419921875 212.2657470703125 494.20623779296875 1 0.30357804894447327 392.9241943359375 171.7473602294922 488.405517578125 345.58868408203125 1 0.26937589049339294 459.6554260253906 41.184844970703125 852.5753173828125 308.02392578125 1 0.2627674639225006 367.6229248046875 950.7744140625 754.7679443359375 1024.0 7 0.2571732699871063 119.60136413574219 0.36846923828125 189.3275909423828 183.73828125 ,test/4291.jpg
5 0.6712134480476379 362.275146484375 462.4928894042969 691.4942626953125 706.7421875 0 0.6576969027519226 409.7501220703125 483.6540222167969 596.747314453125 618.25537109375 1 0.5700362324714661 905.200439453125 336.25372314453125 1023.908935546875 690.3049926757812 0 0.4815802574157715 964.61865234375 860.35498046875 1023.97314453125 927.54638671875 5 0.43171361088752747 695.5361328125 411.248046875 974.509033203125 688.41748046875 ,test/4292.jpg
7 0.46160924434661865 0.0 627.3777465820312 97.95403289794922 920.0625610351562 3 0.4386345148086548 324.7519836425781 323.94097900390625 918.57373046875 820.7098999023438 ,test/4293.jpg
5 0.9773271679878235 166.73870849609375 463.30072021484375 406.07647705078125 634.7453002929688 5 0.9497600793838501 539.4625244140625 320.855224609375 847.2286376953125 532.6922607421875 ,test/4294.jpg
4 0.8806124925613403 453.9722900390625 91.58445739746094 590.08935546875 584.976318359375 0 0.7796599864959717 274.71533203125 105.899169921875 435.73443603515625 367.90911865234375 4 0.7326347827911377 415.66461181640625 113.64881896972656 497.08001708984375 538.270751953125 4 0.6982238292694092 696.0059814453125 103.8389892578125 783.1373291015625 391.49603271484375 4 0.6979635953903198 416.566650390625 115.02676391601562 496.7489013671875 373.52154541015625 4 0.6589372158050537 513.6109619140625 128.1031494140625 588.8685302734375 609.58544921875 5 0.6213452219963074 758.8339233398438 121.19952392578125 885.6146850585938 692.256591796875 4 0.5838616490364075 666.1580810546875 110.8443603515625 768.2322998046875 598.6975708007812 4 0.5794246196746826 662.8546142578125 385.84619140625 749.3404541015625 595.9241333007812 4 0.5506517291069031 430.41265869140625 280.1024169921875 555.1001586914062 736.62109375 5 0.48628315329551697 418.7884521484375 116.07965087890625 496.58251953125 372.37310791015625 7 0.47684329748153687 936.753662109375 883.851806640625 1024.0 1024.0 4 0.4540412724018097 447.5267333984375 511.7811279296875 553.2142333984375 852.3966064453125 5 0.442376971244812 780.8468627929688 125.92295837402344 884.1314086914062 600.3616943359375 4 0.42109793424606323 513.2772216796875 61.77783203125 588.9483642578125 380.65008544921875 5 0.38247790932655334 453.2982177734375 62.184654235839844 483.4149169921875 127.68531036376953 1 0.3779338598251343 153.07861328125 601.2518920898438 346.23876953125 793.9302368164062 5 0.3601171374320984 741.3038330078125 76.97772216796875 889.1063232421875 805.933837890625 4 0.3481878936290741 659.3424072265625 233.53033447265625 754.24609375 598.285400390625 4 0.32454660534858704 706.9898071289062 594.9342041015625 800.7341918945312 757.0001220703125 1 0.29837149381637573 99.8582763671875 36.356201171875 483.31085205078125 421.67950439453125 0 0.27155664563179016 185.61685180664062 217.68121337890625 232.13995361328125 295.9366455078125 4 0.2642078995704651 645.0744018554688 641.5062255859375 707.3228149414062 747.4046630859375 4 0.2556282877922058 737.810302734375 141.24713134765625 850.068115234375 809.1267700195312 2 0.25460633635520935 429.61822509765625 415.5766906738281 460.21734619140625 486.3602600097656 ,test/4295.jpg
9 0.7211793661117554 24.49578857421875 36.17950439453125 864.5130004882812 558.7740478515625 9 0.6892684698104858 151.6219482421875 584.7796630859375 729.8958740234375 966.0360107421875 ,test/4296.jpg
3 0.8300206065177917 376.3084716796875 388.61248779296875 622.981201171875 622.4346923828125 1 0.6205886006355286 752.1612548828125 0.073455810546875 1023.5938720703125 172.26611328125 0 0.26714566349983215 0.0 421.2894592285156 296.09832763671875 703.0875244140625 ,test/4297.jpg
4 0.9770458340644836 514.716796875 543.51953125 617.64208984375 798.07666015625 4 0.9764696955680847 371.7689208984375 528.7880859375 463.6278076171875 758.6591796875 4 0.9470213651657104 432.78631591796875 549.3548583984375 529.9304809570312 781.0787353515625 4 0.9280593991279602 305.9136962890625 513.860107421875 390.3524169921875 741.001953125 4 0.9268209338188171 484.55218505859375 848.281494140625 578.1887817382812 982.826416015625 4 0.9209874868392944 578.2064208984375 565.1727905273438 708.6192626953125 827.3113403320312 4 0.9037742018699646 528.5574951171875 1.6927490234375 652.5682373046875 330.98773193359375 4 0.8706615567207336 344.8803405761719 0.10430908203125 469.3620910644531 340.8572692871094 4 0.8517500162124634 320.4745178222656 801.9682006835938 397.4935607910156 934.0381469726562 4 0.8341299295425415 470.3371276855469 5.832427978515625 564.15869140625 350.9504089355469 4 0.8329382538795471 374.41064453125 803.6593017578125 465.76177978515625 935.2620849609375 4 0.7992933988571167 430.563232421875 848.4990844726562 506.705322265625 966.4641723632812 4 0.7681331038475037 237.424560546875 568.8995971679688 322.43817138671875 725.7705688476562 4 0.6641305088996887 627.45947265625 0.098175048828125 771.09521484375 387.6393127441406 4 0.5802767872810364 318.1404113769531 400.5865478515625 756.384033203125 533.4761962890625 4 0.5007435083389282 459.2415771484375 400.42840576171875 756.343017578125 535.36279296875 4 0.4161776006221771 396.03076171875 401.85931396484375 502.652587890625 452.43084716796875 4 0.36763280630111694 679.367919921875 1.13604736328125 768.783935546875 349.61688232421875 7 0.35853111743927 52.326019287109375 369.6612548828125 119.34817504882812 421.930419921875 4 0.3520042598247528 569.6126708984375 0.68865966796875 784.69189453125 398.9212646484375 4 0.34304723143577576 243.90631103515625 510.09912109375 331.99951171875 693.7774658203125 4 0.32483401894569397 487.16552734375 3.579071044921875 593.813232421875 353.9753112792969 4 0.2892574667930603 223.9603271484375 507.737548828125 330.04010009765625 727.7828369140625 4 0.2564132809638977 490.90728759765625 402.7356872558594 667.8646850585938 496.4609680175781 ,test/4298.jpg
2 0.9249240756034851 357.3674621582031 173.55889892578125 771.477783203125 633.8724365234375 ,test/4299.jpg
7 0.6467154026031494 278.7278137207031 187.86196899414062 829.557373046875 966.9173583984375 ,test/4300.jpg
0 0.9759692549705505 398.83795166015625 457.4697570800781 671.7207641601562 808.211181640625 9 0.710647463798523 836.516845703125 0.0 1024.0 789.5672607421875 1 0.29791876673698425 886.3046875 437.9230651855469 1024.0 1019.056640625 ,test/4301.jpg
8 0.8117895722389221 431.3499755859375 726.08447265625 1020.5853271484375 893.027587890625 5 0.5201876163482666 111.50628662109375 32.245361328125 465.07513427734375 819.8001708984375 1 0.25646674633026123 106.435791015625 34.24493408203125 455.8048095703125 774.890625 ,test/4302.jpg
5 0.9569260478019714 480.8905334472656 265.0478515625 878.8031005859375 566.6854248046875 0 0.5826752781867981 490.22119140625 437.00445556640625 1020.51123046875 956.3121948242188 ,test/4303.jpg
7 0.7375755310058594 217.870849609375 315.468994140625 974.1693115234375 884.9276123046875 0 0.6112467050552368 717.679443359375 34.828975677490234 819.677734375 124.68911743164062 ,test/4304.jpg
7 0.9288694858551025 268.955078125 178.3856658935547 865.8697509765625 652.1765747070312 ,test/4305.jpg
7 0.9246221780776978 480.38189697265625 474.3904113769531 729.7725219726562 668.64013671875 7 0.8005877137184143 378.0780029296875 484.2491455078125 487.310546875 646.3587646484375 7 0.7301690578460693 96.96916961669922 714.4232177734375 183.3338623046875 990.9068603515625 1 0.5513330101966858 90.7253646850586 620.0648193359375 273.0060729980469 733.4364013671875 1 0.3496783673763275 261.9239196777344 472.5823974609375 400.6860656738281 686.61083984375 6 0.3137037754058838 260.4226989746094 471.555908203125 400.7131652832031 686.2210693359375 1 0.26319456100463867 87.90896606445312 525.8148193359375 271.0675964355469 652.437744140625 6 0.2589149475097656 38.12860107421875 0.1531829833984375 706.782470703125 222.5546417236328 ,test/4306.jpg
5 0.5259388089179993 310.24884033203125 240.06024169921875 767.7144165039062 768.2962036132812 1 0.4645940959453583 133.54806518554688 233.1243896484375 461.6843566894531 596.4794311523438 ,test/4307.jpg
0 0.9477041363716125 693.39892578125 655.738525390625 870.527099609375 775.8203125 5 0.9417845606803894 112.73797607421875 563.444580078125 494.43963623046875 820.73193359375 5 0.9338998794555664 190.4029541015625 349.787353515625 437.3656005859375 623.032470703125 5 0.9007001519203186 484.05535888671875 138.9649658203125 771.1085815429688 449.26904296875 5 0.850070595741272 399.62939453125 550.339599609375 845.197265625 676.952880859375 5 0.7998397350311279 603.0194091796875 692.8011474609375 871.2105712890625 919.8353271484375 7 0.7564219832420349 0.0340576171875 0.0 73.12960052490234 190.95877075195312 5 0.7119778394699097 477.4439392089844 14.414703369140625 577.1070556640625 171.53897094726562 5 0.689714789390564 603.8309326171875 600.9036865234375 896.1650390625 920.9635009765625 1 0.48051488399505615 213.95291137695312 0.0 507.4573669433594 152.2452392578125 5 0.36134031414985657 379.585205078125 167.36114501953125 630.9620361328125 387.8062744140625 5 0.3496551811695099 259.93170166015625 136.85874938964844 794.0123901367188 545.868408203125 5 0.2807588577270508 363.9698791503906 167.38095092773438 745.0758056640625 496.1346740722656 5 0.2734925448894501 478.45452880859375 13.329376220703125 576.6936645507812 359.1311950683594 ,test/4308.jpg
6 0.9187453389167786 689.0327758789062 199.34852600097656 953.1217651367188 678.5863037109375 7 0.8872237205505371 200.0730438232422 210.8266143798828 454.45758056640625 448.23785400390625 5 0.8253528475761414 580.2968139648438 178.0291748046875 647.0532836914062 260.426025390625 0 0.733982503414154 457.612548828125 193.997314453125 717.563720703125 856.0068359375 7 0.7170560359954834 175.65966796875 414.4322509765625 474.8731689453125 959.126708984375 6 0.5963133573532104 228.4057159423828 485.8135986328125 358.06646728515625 633.1107177734375 7 0.5796694755554199 763.45703125 72.70703125 1024.0 593.9515991210938 7 0.5212154388427734 200.15255737304688 367.40313720703125 430.1122741699219 519.3046875 5 0.46349310874938965 147.37921142578125 316.755126953125 265.27886962890625 465.15826416015625 7 0.35625046491622925 146.40621948242188 316.16571044921875 265.6003723144531 465.56402587890625 0 0.2569475769996643 907.0464477539062 409.795166015625 967.8894653320312 587.0910034179688 ,test/4309.jpg
7 0.7503582835197449 95.0020751953125 113.07977294921875 917.093505859375 817.6593017578125 5 0.4961162209510803 0.00293731689453125 252.21990966796875 105.45408630371094 584.7509765625 ,test/4310.jpg
0 0.9096370339393616 381.142578125 226.49578857421875 629.126220703125 682.4562377929688 ,test/4311.jpg
3 0.9833903908729553 502.4266357421875 476.2050476074219 784.892333984375 759.09130859375 ,test/4312.jpg
6 0.5949802994728088 317.3431701660156 176.2113037109375 714.4229736328125 700.7344970703125 6 0.2928197979927063 313.0369873046875 385.2090148925781 722.2491455078125 700.950927734375 ,test/4313.jpg
2 0.8672387599945068 412.31085205078125 528.6846923828125 614.0599975585938 658.0399169921875 6 0.2817732095718384 9.0262451171875 53.654510498046875 781.0188598632812 186.32704162597656 ,test/4314.jpg
5 0.7612866163253784 202.92889404296875 252.46287536621094 732.1216430664062 759.262939453125 7 0.36110982298851013 192.69464111328125 248.9193115234375 745.0872192382812 849.99560546875 ,test/4315.jpg
0 0.400150865316391 330.246337890625 331.78424072265625 658.8125 717.8313598632812 ,test/4316.jpg
9 0.720143735408783 224.049560546875 180.0999755859375 1015.08642578125 607.8909912109375 0 0.5337154865264893 476.2978820800781 861.026123046875 680.312744140625 937.379150390625 9 0.5122759342193604 190.69937133789062 178.88485717773438 1013.9591064453125 487.0062561035156 1 0.45246565341949463 305.71380615234375 508.1913757324219 859.3833618164062 915.055419921875 1 0.4133249819278717 40.5040283203125 211.99826049804688 931.698486328125 908.8359375 9 0.32963845133781433 0.0 168.12530517578125 864.269775390625 735.4482421875 ,test/4317.jpg
